BALANCING_AREA_TIMEPOINTS_1	BALANCING_AREA_TIMEPOINTS_2	MaximumContingencyUp
system_wide_balancing_area	3508050120	180.0
system_wide_balancing_area	3508050122	180.0
system_wide_balancing_area	3508072700	180.0
system_wide_balancing_area	3508072702	180.0
system_wide_balancing_area	3508072704	180.0
system_wide_balancing_area	3508072706	180.0
system_wide_balancing_area	3508072708	180.0
system_wide_balancing_area	3508072710	180.0
system_wide_balancing_area	3508072712	180.0
system_wide_balancing_area	3508072714	180.0
system_wide_balancing_area	3508072716	180.0
system_wide_balancing_area	3508072718	180.0
system_wide_balancing_area	3508072720	180.0
system_wide_balancing_area	3508072722	180.0
system_wide_balancing_area	3508091000	180.0
system_wide_balancing_area	3508091002	180.0
system_wide_balancing_area	3508091004	180.0
system_wide_balancing_area	3508091006	180.0
system_wide_balancing_area	3508091008	180.0
system_wide_balancing_area	3508091010	180.0
system_wide_balancing_area	3508091012	180.0
system_wide_balancing_area	3508091014	180.0
system_wide_balancing_area	3508091016	180.0
system_wide_balancing_area	3508091018	180.0
system_wide_balancing_area	3508091020	180.0
system_wide_balancing_area	3508091022	180.0
system_wide_balancing_area	3508100300	180.0
system_wide_balancing_area	3508100302	180.0
system_wide_balancing_area	3508100304	180.0
system_wide_balancing_area	3508100306	180.0
system_wide_balancing_area	3508100308	180.0
system_wide_balancing_area	3508100310	180.0
system_wide_balancing_area	3508100312	180.0
system_wide_balancing_area	3508100314	180.0
system_wide_balancing_area	3508100316	180.0
system_wide_balancing_area	3508100318	180.0
system_wide_balancing_area	3508100320	180.0
system_wide_balancing_area	3508100322	180.0
system_wide_balancing_area	3508110800	180.0
system_wide_balancing_area	3508110802	180.0
system_wide_balancing_area	3508110804	180.0
system_wide_balancing_area	3508110806	180.0
system_wide_balancing_area	3508110808	180.0
system_wide_balancing_area	3508110810	180.0
system_wide_balancing_area	3508110812	180.0
system_wide_balancing_area	3508110814	180.0
system_wide_balancing_area	3508110816	180.0
system_wide_balancing_area	3508110818	180.0
system_wide_balancing_area	3508110820	180.0
system_wide_balancing_area	3508110822	180.0
system_wide_balancing_area	3508120500	180.0
system_wide_balancing_area	3508120502	180.0
system_wide_balancing_area	3508120504	180.0
system_wide_balancing_area	3508120506	180.0
system_wide_balancing_area	3508120508	180.0
system_wide_balancing_area	3508120510	180.0
system_wide_balancing_area	3508120512	180.0
system_wide_balancing_area	3508120514	180.0
system_wide_balancing_area	3508120516	180.0
system_wide_balancing_area	3508120518	180.0
system_wide_balancing_area	3508120520	180.0
system_wide_balancing_area	3508120522	180.0
system_wide_balancing_area	3508120800	180.0
system_wide_balancing_area	3508120802	180.0
system_wide_balancing_area	3508120804	180.0
system_wide_balancing_area	3508120806	180.0
system_wide_balancing_area	3508120808	180.0
system_wide_balancing_area	3508120810	180.0
system_wide_balancing_area	3508120812	180.0
system_wide_balancing_area	3508120814	180.0
system_wide_balancing_area	3508120816	180.0
system_wide_balancing_area	3508120818	180.0
system_wide_balancing_area	3508120820	180.0
system_wide_balancing_area	3508120822	180.0
system_wide_balancing_area	4007051700	180.0
system_wide_balancing_area	4007051702	180.0
system_wide_balancing_area	4007051704	180.0
system_wide_balancing_area	4007051706	180.0
system_wide_balancing_area	4007051708	180.0
system_wide_balancing_area	4007051710	180.0
system_wide_balancing_area	4007051712	180.0
system_wide_balancing_area	4007051714	180.0
system_wide_balancing_area	4007051716	180.0
system_wide_balancing_area	4007051718	180.0
system_wide_balancing_area	4007051720	180.0
system_wide_balancing_area	4007051722	180.0
system_wide_balancing_area	4007070900	180.0
system_wide_balancing_area	4007070902	180.0
system_wide_balancing_area	4007070904	180.0
system_wide_balancing_area	4007070906	180.0
system_wide_balancing_area	4007070908	180.0
system_wide_balancing_area	4007070910	180.0
system_wide_balancing_area	4007070912	180.0
system_wide_balancing_area	4007070914	180.0
system_wide_balancing_area	4007070916	180.0
system_wide_balancing_area	4007070918	180.0
system_wide_balancing_area	4007070920	180.0
system_wide_balancing_area	4007070922	180.0
system_wide_balancing_area	4007072100	180.0
system_wide_balancing_area	4007072102	180.0
system_wide_balancing_area	4007072104	180.0
system_wide_balancing_area	4007072106	180.0
system_wide_balancing_area	4007072108	180.0
system_wide_balancing_area	4007072110	180.0
system_wide_balancing_area	4007072112	180.0
system_wide_balancing_area	4007072114	180.0
system_wide_balancing_area	4007072116	180.0
system_wide_balancing_area	4007072118	180.0
system_wide_balancing_area	4007072120	180.0
system_wide_balancing_area	4007072122	180.0
system_wide_balancing_area	4007082500	180.0
system_wide_balancing_area	4007082502	180.0
system_wide_balancing_area	4007082504	180.0
system_wide_balancing_area	4007082506	180.0
system_wide_balancing_area	4007082508	180.0
system_wide_balancing_area	4007082510	180.0
system_wide_balancing_area	4007082512	180.0
system_wide_balancing_area	4007082514	180.0
system_wide_balancing_area	4007082516	180.0
system_wide_balancing_area	4007082518	180.0
system_wide_balancing_area	4007082520	180.0
system_wide_balancing_area	4007082522	180.0
system_wide_balancing_area	4007121500	180.0
system_wide_balancing_area	4007121502	180.0
system_wide_balancing_area	4007121504	180.0
system_wide_balancing_area	4007121506	180.0
system_wide_balancing_area	4007121508	180.0
system_wide_balancing_area	4007121510	180.0
system_wide_balancing_area	4007121512	180.0
system_wide_balancing_area	4007121514	180.0
system_wide_balancing_area	4007121516	180.0
system_wide_balancing_area	4007121518	180.0
system_wide_balancing_area	4007121520	180.0
system_wide_balancing_area	4007121522	180.0
system_wide_balancing_area	4007121800	180.0
system_wide_balancing_area	4007121802	180.0
system_wide_balancing_area	4007121804	180.0
system_wide_balancing_area	4007121806	180.0
system_wide_balancing_area	4007121808	180.0
system_wide_balancing_area	4007121810	180.0
system_wide_balancing_area	4007121812	180.0
system_wide_balancing_area	4007121814	180.0
system_wide_balancing_area	4007121816	180.0
system_wide_balancing_area	4007121818	180.0
system_wide_balancing_area	4007121820	180.0
system_wide_balancing_area	4007121822	180.0
system_wide_balancing_area	4007121900	180.0
system_wide_balancing_area	4007121902	180.0
system_wide_balancing_area	4007121904	180.0
system_wide_balancing_area	4007121906	180.0
system_wide_balancing_area	4007121908	180.0
system_wide_balancing_area	4007121910	180.0
system_wide_balancing_area	4007121912	180.0
system_wide_balancing_area	4007121914	180.0
system_wide_balancing_area	4007121916	180.0
system_wide_balancing_area	4007121918	180.0
system_wide_balancing_area	4007121920	180.0
system_wide_balancing_area	4007121922	180.0
system_wide_balancing_area	4008010900	180.0
system_wide_balancing_area	4008010902	180.0
system_wide_balancing_area	4008010904	180.0
system_wide_balancing_area	4008010906	180.0
system_wide_balancing_area	4008010908	180.0
system_wide_balancing_area	4008010910	180.0
system_wide_balancing_area	4008010912	180.0
system_wide_balancing_area	4008010914	180.0
system_wide_balancing_area	4008010916	180.0
system_wide_balancing_area	4008010918	180.0
system_wide_balancing_area	4008010920	180.0
system_wide_balancing_area	4008010922	180.0
system_wide_balancing_area	4008042100	180.0
system_wide_balancing_area	4008042102	180.0
system_wide_balancing_area	4008042104	180.0
system_wide_balancing_area	4008042106	180.0
system_wide_balancing_area	4008042108	180.0
system_wide_balancing_area	4008042110	180.0
system_wide_balancing_area	4008042112	180.0
system_wide_balancing_area	4008042114	180.0
system_wide_balancing_area	4008042116	180.0
system_wide_balancing_area	4008042118	180.0
system_wide_balancing_area	4008042120	180.0
system_wide_balancing_area	4008042122	180.0
system_wide_balancing_area	4008050100	180.0
system_wide_balancing_area	4008050102	180.0
system_wide_balancing_area	4008050104	180.0
system_wide_balancing_area	4008050106	180.0
system_wide_balancing_area	4008050108	180.0
system_wide_balancing_area	4008050110	180.0
system_wide_balancing_area	4008050112	180.0
system_wide_balancing_area	4008050114	180.0
system_wide_balancing_area	4008050116	180.0
system_wide_balancing_area	4008050118	180.0
system_wide_balancing_area	4008050120	180.0
system_wide_balancing_area	4008050122	180.0
system_wide_balancing_area	4008072700	180.0
system_wide_balancing_area	4008072702	180.0
system_wide_balancing_area	4008072704	180.0
system_wide_balancing_area	4008072706	180.0
system_wide_balancing_area	4008072708	180.0
system_wide_balancing_area	4008072710	180.0
system_wide_balancing_area	4008072712	180.0
system_wide_balancing_area	4008072714	180.0
system_wide_balancing_area	4008072716	180.0
system_wide_balancing_area	4008072718	180.0
system_wide_balancing_area	4008072720	180.0
system_wide_balancing_area	4008072722	180.0
system_wide_balancing_area	4008091000	180.0
system_wide_balancing_area	4008091002	180.0
system_wide_balancing_area	4008091004	180.0
system_wide_balancing_area	4008091006	180.0
system_wide_balancing_area	4008091008	180.0
system_wide_balancing_area	4008091010	180.0
system_wide_balancing_area	4008091012	180.0
system_wide_balancing_area	4008091014	180.0
system_wide_balancing_area	4008091016	180.0
system_wide_balancing_area	4008091018	180.0
system_wide_balancing_area	4008091020	180.0
system_wide_balancing_area	4008091022	180.0
system_wide_balancing_area	4008100300	180.0
system_wide_balancing_area	4008100302	180.0
system_wide_balancing_area	4008100304	180.0
system_wide_balancing_area	4008100306	180.0
system_wide_balancing_area	4008100308	180.0
system_wide_balancing_area	4008100310	180.0
system_wide_balancing_area	4008100312	180.0
system_wide_balancing_area	4008100314	180.0
system_wide_balancing_area	4008100316	180.0
system_wide_balancing_area	4008100318	180.0
system_wide_balancing_area	4008100320	180.0
system_wide_balancing_area	4008100322	180.0
system_wide_balancing_area	4008110800	180.0
system_wide_balancing_area	4008110802	180.0
system_wide_balancing_area	4008110804	180.0
system_wide_balancing_area	4008110806	180.0
system_wide_balancing_area	4008110808	180.0
system_wide_balancing_area	4008110810	180.0
system_wide_balancing_area	4008110812	180.0
system_wide_balancing_area	4008110814	180.0
system_wide_balancing_area	4008110816	180.0
system_wide_balancing_area	4008110818	180.0
system_wide_balancing_area	4008110820	180.0
system_wide_balancing_area	4008110822	180.0
system_wide_balancing_area	4008120500	180.0
system_wide_balancing_area	4008120502	180.0
system_wide_balancing_area	4008120504	180.0
system_wide_balancing_area	4008120506	180.0
system_wide_balancing_area	4008120508	180.0
system_wide_balancing_area	4008120510	180.0
system_wide_balancing_area	4008120512	180.0
system_wide_balancing_area	4008120514	180.0
system_wide_balancing_area	4008120516	180.0
system_wide_balancing_area	4008120518	180.0
system_wide_balancing_area	4008120520	180.0
system_wide_balancing_area	4008120522	180.0
system_wide_balancing_area	4008120800	180.0
system_wide_balancing_area	4008120802	180.0
system_wide_balancing_area	4008120804	180.0
system_wide_balancing_area	4008120806	180.0
system_wide_balancing_area	4008120808	180.0
system_wide_balancing_area	4008120810	180.0
system_wide_balancing_area	4008120812	180.0
system_wide_balancing_area	4008120814	180.0
system_wide_balancing_area	4008120816	180.0
system_wide_balancing_area	4008120818	180.0
system_wide_balancing_area	4008120820	180.0
system_wide_balancing_area	4008120822	180.0
system_wide_balancing_area	4507051700	180.0
system_wide_balancing_area	4507051702	180.0
system_wide_balancing_area	4507051704	180.0
system_wide_balancing_area	4507051706	180.0
system_wide_balancing_area	4507051708	180.0
system_wide_balancing_area	4507051710	180.0
system_wide_balancing_area	4507051712	180.0
system_wide_balancing_area	4507051714	180.0
system_wide_balancing_area	4507051716	180.0
system_wide_balancing_area	4507051718	180.0
system_wide_balancing_area	4507051720	180.0
system_wide_balancing_area	4507051722	180.0
system_wide_balancing_area	4507070900	180.0
system_wide_balancing_area	4507070902	180.0
system_wide_balancing_area	4507070904	180.0
system_wide_balancing_area	4507070906	180.0
system_wide_balancing_area	4507070908	180.0
system_wide_balancing_area	4507070910	180.0
system_wide_balancing_area	4507070912	180.0
system_wide_balancing_area	4507070914	180.0
system_wide_balancing_area	4507070916	180.0
system_wide_balancing_area	4507070918	180.0
system_wide_balancing_area	4507070920	180.0
system_wide_balancing_area	4507070922	180.0
system_wide_balancing_area	4507072100	180.0
system_wide_balancing_area	4507072102	180.0
system_wide_balancing_area	4507072104	180.0
system_wide_balancing_area	4507072106	180.0
system_wide_balancing_area	4507072108	180.0
system_wide_balancing_area	4507072110	180.0
system_wide_balancing_area	4507072112	180.0
system_wide_balancing_area	4507072114	180.0
system_wide_balancing_area	4507072116	180.0
system_wide_balancing_area	4507072118	180.0
system_wide_balancing_area	4507072120	180.0
system_wide_balancing_area	4507072122	180.0
system_wide_balancing_area	4507082500	180.0
system_wide_balancing_area	4507082502	180.0
system_wide_balancing_area	4507082504	180.0
system_wide_balancing_area	4507082506	180.0
system_wide_balancing_area	4507082508	180.0
system_wide_balancing_area	4507082510	180.0
system_wide_balancing_area	4507082512	180.0
system_wide_balancing_area	4507082514	180.0
system_wide_balancing_area	4507082516	180.0
system_wide_balancing_area	4507082518	180.0
system_wide_balancing_area	4507082520	180.0
system_wide_balancing_area	4507082522	180.0
system_wide_balancing_area	4507121500	180.0
system_wide_balancing_area	4507121502	180.0
system_wide_balancing_area	4507121504	180.0
system_wide_balancing_area	4507121506	180.0
system_wide_balancing_area	4507121508	180.0
system_wide_balancing_area	4507121510	180.0
system_wide_balancing_area	4507121512	180.0
system_wide_balancing_area	4507121514	180.0
system_wide_balancing_area	4507121516	180.0
system_wide_balancing_area	4507121518	180.0
system_wide_balancing_area	4507121520	180.0
system_wide_balancing_area	4507121522	180.0
system_wide_balancing_area	4507121800	180.0
system_wide_balancing_area	4507121802	180.0
system_wide_balancing_area	4507121804	180.0
system_wide_balancing_area	4507121806	180.0
system_wide_balancing_area	4507121808	180.0
system_wide_balancing_area	4507121810	180.0
system_wide_balancing_area	4507121812	180.0
system_wide_balancing_area	4507121814	180.0
system_wide_balancing_area	4507121816	180.0
system_wide_balancing_area	4507121818	180.0
system_wide_balancing_area	4507121820	180.0
system_wide_balancing_area	4507121822	180.0
system_wide_balancing_area	4507121900	180.0
system_wide_balancing_area	4507121902	180.0
system_wide_balancing_area	4507121904	180.0
system_wide_balancing_area	4507121906	180.0
system_wide_balancing_area	4507121908	180.0
system_wide_balancing_area	4507121910	180.0
system_wide_balancing_area	4507121912	180.0
system_wide_balancing_area	4507121914	180.0
system_wide_balancing_area	4507121916	180.0
system_wide_balancing_area	4507121918	180.0
system_wide_balancing_area	4507121920	180.0
system_wide_balancing_area	4507121922	180.0
system_wide_balancing_area	4508010900	180.0
system_wide_balancing_area	4508010902	180.0
system_wide_balancing_area	4508010904	180.0
system_wide_balancing_area	4508010906	180.0
system_wide_balancing_area	4508010908	180.0
system_wide_balancing_area	4508010910	180.0
system_wide_balancing_area	4508010912	180.0
system_wide_balancing_area	4508010914	180.0
system_wide_balancing_area	4508010916	180.0
system_wide_balancing_area	4508010918	180.0
system_wide_balancing_area	4508010920	180.0
system_wide_balancing_area	4508010922	180.0
system_wide_balancing_area	4508042100	180.0
system_wide_balancing_area	4508042102	180.0
system_wide_balancing_area	4508042104	180.0
system_wide_balancing_area	4508042106	180.0
system_wide_balancing_area	4508042108	180.0
system_wide_balancing_area	4508042110	180.0
system_wide_balancing_area	4508042112	180.0
system_wide_balancing_area	4508042114	180.0
system_wide_balancing_area	4508042116	180.0
system_wide_balancing_area	4508042118	180.0
system_wide_balancing_area	4508042120	180.0
system_wide_balancing_area	4508042122	180.0
system_wide_balancing_area	4508050100	180.0
system_wide_balancing_area	4508050102	180.0
system_wide_balancing_area	4508050104	180.0
system_wide_balancing_area	4508050106	180.0
system_wide_balancing_area	4508050108	180.0
system_wide_balancing_area	4508050110	180.0
system_wide_balancing_area	4508050112	180.0
system_wide_balancing_area	4508050114	180.0
system_wide_balancing_area	4508050116	180.0
system_wide_balancing_area	4508050118	180.0
system_wide_balancing_area	4508050120	180.0
system_wide_balancing_area	4508050122	180.0
system_wide_balancing_area	4508072700	180.0
system_wide_balancing_area	4508072702	180.0
system_wide_balancing_area	4508072704	180.0
system_wide_balancing_area	4508072706	180.0
system_wide_balancing_area	4508072708	180.0
system_wide_balancing_area	4508072710	180.0
system_wide_balancing_area	4508072712	180.0
system_wide_balancing_area	4508072714	180.0
system_wide_balancing_area	4508072716	180.0
system_wide_balancing_area	4508072718	180.0
system_wide_balancing_area	4508072720	180.0
system_wide_balancing_area	4508072722	180.0
system_wide_balancing_area	4508091000	180.0
system_wide_balancing_area	4508091002	180.0
system_wide_balancing_area	4508091004	180.0
system_wide_balancing_area	4508091006	180.0
system_wide_balancing_area	4508091008	180.0
system_wide_balancing_area	4508091010	180.0
system_wide_balancing_area	4508091012	180.0
system_wide_balancing_area	4508091014	180.0
system_wide_balancing_area	4508091016	180.0
system_wide_balancing_area	4508091018	180.0
system_wide_balancing_area	4508091020	180.0
system_wide_balancing_area	4508091022	180.0
system_wide_balancing_area	4508100300	180.0
system_wide_balancing_area	4508100302	180.0
system_wide_balancing_area	4508100304	180.0
system_wide_balancing_area	4508100306	180.0
system_wide_balancing_area	4508100308	180.0
system_wide_balancing_area	4508100310	180.0
system_wide_balancing_area	4508100312	180.0
system_wide_balancing_area	4508100314	180.0
system_wide_balancing_area	4508100316	180.0
system_wide_balancing_area	4508100318	180.0
system_wide_balancing_area	4508100320	180.0
system_wide_balancing_area	4508100322	180.0
system_wide_balancing_area	4508110800	180.0
system_wide_balancing_area	4508110802	180.0
system_wide_balancing_area	4508110804	180.0
system_wide_balancing_area	4508110806	180.0
system_wide_balancing_area	4508110808	180.0
system_wide_balancing_area	4508110810	180.0
system_wide_balancing_area	4508110812	180.0
system_wide_balancing_area	4508110814	180.0
system_wide_balancing_area	4508110816	180.0
system_wide_balancing_area	4508110818	180.0
system_wide_balancing_area	4508110820	180.0
system_wide_balancing_area	4508110822	180.0
system_wide_balancing_area	4508120500	180.0
system_wide_balancing_area	4508120502	180.0
system_wide_balancing_area	4508120504	180.0
system_wide_balancing_area	4508120506	180.0
system_wide_balancing_area	4508120508	180.0
system_wide_balancing_area	4508120510	180.0
system_wide_balancing_area	4508120512	180.0
system_wide_balancing_area	4508120514	180.0
system_wide_balancing_area	4508120516	180.0
system_wide_balancing_area	4508120518	180.0
system_wide_balancing_area	4508120520	180.0
system_wide_balancing_area	4508120522	180.0
system_wide_balancing_area	4508120800	180.0
system_wide_balancing_area	4508120802	180.0
system_wide_balancing_area	4508120804	180.0
system_wide_balancing_area	4508120806	180.0
system_wide_balancing_area	4508120808	180.0
system_wide_balancing_area	4508120810	180.0
system_wide_balancing_area	4508120812	180.0
system_wide_balancing_area	4508120814	180.0
system_wide_balancing_area	4508120816	180.0
system_wide_balancing_area	4508120818	180.0
system_wide_balancing_area	4508120820	180.0
system_wide_balancing_area	4508120822	180.0
