load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	DispatchFuelCellMW	GeneratePumpedHydro	zone_demand_mw	StorageNetCharge	ChargeEVs	RunElectrolyzerMW	LiquifyHydrogenMW	ShiftDemand	StorePumpedHydro
Oahu	2030-12-18-12:00	1119.21	0	0	0	866.347	0	80.8734	0	0	171.987	0
Oahu	2030-12-18-14:00	1240.59	0	0	0	859.716	0	55.4123	0	0	325.457	0
Oahu	2030-12-18-16:00	1058.21	0	0	0	855.904	0	85.3301	0	0	116.975	0
Oahu	2030-12-18-18:00	918.967	0	0	0	917.705	0	93.0333	0	0	-91.7705	0
Oahu	2030-12-18-20:00	820.433	0	0	0	845.136	0	59.8101	0	0	-84.5136	0
Oahu	2030-12-18-22:00	769.354	0	0	0	725.171	0	116.7	0	0	-72.5171	0
Oahu	2030-12-19-00:00	782.767	0	0	0	615.273	0	229.021	0	0	-61.5273	0
Oahu	2030-12-19-02:00	770.771	0	0	0	583.548	0	229.812	0	0	-42.5888	0
Oahu	2030-12-19-04:00	798.648	0	0	0	630.1	0	231.558	0	0	-63.01	0
Oahu	2030-12-19-06:00	891.942	0	0	0	785.453	0	185.034	0	0	-78.5453	0
Oahu	2030-12-19-08:00	1041.19	0	0	0	841.097	0	263.886	0	0	-63.7892	0
Oahu	2030-12-19-10:00	1058.25	0	0	0	872.958	0	204.911	0	0	-19.6204	0
Oahu	2030-12-19-12:00	1176.94	0	0	0	871.952	0	84.2548	0	0	220.735	0
Oahu	2030-12-19-14:00	1188.3	0	0	0	871.562	0	69.8609	0	0	246.876	0
Oahu	2030-12-19-16:00	1080.25	0	0	0	869.438	0	99.1727	0	0	111.637	0
Oahu	2030-12-19-18:00	934.321	0	0	0	920.134	0	106.2	0	0	-92.0134	0
Oahu	2030-12-19-20:00	827.474	0	0	0	852.183	0	60.51	0	0	-85.2183	0
Oahu	2030-12-19-22:00	786.179	0	0	0	729.354	0	129.761	0	0	-72.9354	0
Oahu	2035-01-09-00:00	860.887	0	0	0	623.27	0	299.944	0	0	-62.327	0
Oahu	2035-01-09-02:00	830.49	0	0	0	592.676	50.9593	246.122	0	0	-59.2676	0
Oahu	2035-01-09-04:00	906.977	0	0	0	632.884	0	337.382	0	0	-63.2884	0
Oahu	2035-01-09-06:00	1016.79	0	0	0	768.601	0	325.051	0	0	-76.8601	0
Oahu	2035-01-09-08:00	1168.71	0	0	0	849.474	2.58766	401.599	0	0	-84.9474	0
Oahu	2035-01-09-10:00	1460.63	0	0	0	902.012	75.2602	304.047	0	0	179.313	0
Oahu	2035-01-09-12:00	1361.24	0	0	0	914.587	75.2602	131.191	0	0	240.205	0
Oahu	2035-01-09-14:00	1349.46	0	0	0	922.065	78.5673	93.6104	0	0	255.221	0
Oahu	2035-01-09-16:00	1038.45	0	0	0	916.354	46.2091	144.706	0	0	-68.8171	0
Oahu	2035-01-09-18:00	1016.79	0	0	0	966.899	0	146.583	0	0	-96.6899	0
Oahu	2035-01-09-20:00	883.276	0	0	0	879.851	0	91.4103	0	0	-87.9851	0
Oahu	2035-01-09-22:00	904.246	0	0	0	745.566	0	233.237	0	0	-74.5566	0
Oahu	2035-04-21-00:00	766.981	0	0	0	631.219	30.638	168.246	0	0	-63.1219	0
Oahu	2035-04-21-02:00	779.342	0	0	0	600.024	5.69076	233.63	0	0	-60.0024	0
Oahu	2035-04-21-04:00	843.746	0	0	0	648.986	0	259.658	0	0	-64.8986	0
Oahu	2035-04-21-06:00	988.368	0	0	0	805.261	0	263.633	0	0	-80.5261	0
Oahu	2035-04-21-08:00	1076.56	0	0	0	884.183	0	280.794	0	0	-88.4183	0
Oahu	2035-04-21-10:00	1315.33	0	0	0	922.795	82.5881	333.755	0	0	-23.8089	0
Oahu	2035-04-21-12:00	1522.86	0	0	0	931.59	82.5881	247.949	0	0	260.733	0
Oahu	2035-04-21-14:00	1526.27	0	0	0	933.507	112.708	169.12	0	0	310.936	0
Oahu	2035-04-21-16:00	1178.86	0	0	0	920.714	0	193.613	0	0	64.5325	0
Oahu	2035-04-21-18:00	1089.65	0	0	0	927.141	0	255.227	0	0	-92.7141	0
Oahu	2035-04-21-20:00	1034.35	0	0	0	887.09	0	235.974	0	0	-88.709	0
Oahu	2035-04-21-22:00	779.301	0	0	0	740.019	0	113.284	0	0	-74.0019	0
Oahu	2035-05-01-00:00	763.639	0	0	0	640.806	14.3663	172.547	0	0	-64.0806	0
Oahu	2035-05-01-02:00	738.315	0	0	0	611.678	0	187.805	0	0	-61.1678	0
Oahu	2035-05-01-04:00	933.634	0	0	0	656.874	0	342.447	0	0	-65.6874	0
Oahu	2035-05-01-06:00	1048.6	0	0	0	818.825	0	311.654	0	0	-81.8825	0
Oahu	2035-05-01-08:00	1193.83	0	0	0	890.563	0	392.321	0	0	-89.0563	0
Oahu	2035-05-01-10:00	1268.81	0	0	0	924.978	69.4711	363.416	0	0	-89.0563	0
Oahu	2035-05-01-12:00	1453.42	0	0	0	932.6	69.4711	185.567	0	0	265.783	0
Oahu	2035-05-01-14:00	1500.57	0	0	0	936.113	69.4711	126.246	0	0	368.74	0
Oahu	2035-05-01-16:00	1243.1	0	0	0	923.416	69.4711	177.502	0	0	72.7083	0
Oahu	2035-05-01-18:00	1032.93	0	0	0	922.897	0	202.32	0	0	-92.2897	0
Oahu	2035-05-01-20:00	938.256	0	0	0	887.526	0	139.482	0	0	-88.7526	0
Oahu	2035-05-01-22:00	830.904	0	0	0	752.587	0	153.575	0	0	-75.2587	0
Oahu	2035-05-17-00:00	878.222	0	0	0	638.038	0	303.988	0	0	-63.8038	0
Oahu	2035-05-17-02:00	806.879	0	0	0	605.022	0	262.359	0	0	-60.5022	0
Oahu	2035-05-17-04:00	895.792	0	0	0	638.347	0	321.28	0	0	-63.8347	0
Oahu	2035-05-17-06:00	995.958	0	0	0	802.726	0	273.505	0	0	-80.2726	0
Oahu	2035-05-17-08:00	1314.1	0	0	0	886.543	49.5078	382.845	0	0	-4.79034	0
Oahu	2035-05-17-10:00	1280.52	0	0	0	925.142	57.0942	303.072	0	0	-4.79034	0
Oahu	2035-05-17-12:00	1448.07	0	0	0	935.13	57.0942	135.492	0	0	320.351	0
Oahu	2035-05-17-14:00	1359.32	0	0	0	935.304	57.0942	114.888	0	0	252.032	0
Oahu	2035-05-17-16:00	1100.54	0	0	0	925.176	57.0942	158.094	0	0	-39.827	0
Oahu	2035-05-17-18:00	987.06	0	0	0	907.484	0	170.325	0	0	-90.7484	0
Oahu	2035-05-17-20:00	905.023	0	0	0	887.731	0	106.065	0	0	-88.7731	0
Oahu	2035-05-17-22:00	898.336	0	0	0	750.407	0	222.97	0	0	-75.0407	0
Oahu	2035-07-09-00:00	808.732	0	0	0	661.408	0	213.464	0	0	-66.1408	0
Oahu	2035-07-09-02:00	802.027	0	0	0	626.306	0	238.352	0	0	-62.6306	0
Oahu	2035-07-09-04:00	904.786	0	0	0	668.959	0	302.723	0	0	-66.8959	0
Oahu	2035-07-09-06:00	1000.48	0	0	0	808.417	0	272.9	0	0	-80.8417	0
Oahu	2035-07-09-08:00	1308.38	0	0	0	911.739	51.301	346.727	0	0	-1.3892	0
Oahu	2035-07-09-10:00	1464.98	0	0	0	957.983	60.3876	321.785	0	0	124.821	0
Oahu	2035-07-09-12:00	1356.45	0	0	0	969.192	60.3876	188.76	0	0	138.106	0
Oahu	2035-07-09-14:00	1380.52	0	0	0	968.662	56.3502	146.666	0	0	208.845	0
Oahu	2035-07-09-16:00	1257.97	0	0	0	957.849	49.458	181.246	0	0	69.4134	0
Oahu	2035-07-09-18:00	1053.02	0	0	0	930.23	0	215.815	0	0	-93.023	0
Oahu	2035-07-09-20:00	994.298	0	0	0	917.9	0	168.187	0	0	-91.79	0
Oahu	2035-07-09-22:00	864.528	0	0	0	784.745	0	158.258	0	0	-78.4745	0
Oahu	2035-07-21-00:00	768.606	0	0	0	702.431	0	136.418	0	0	-70.2431	0
Oahu	2035-07-21-02:00	836.889	0	0	0	660.046	0	242.847	0	0	-66.0046	0
Oahu	2035-07-21-04:00	946.118	0	0	0	664.69	0	347.897	0	0	-66.469	0
Oahu	2035-07-21-06:00	953.512	0	0	0	744.702	0	283.28	0	0	-74.4702	0
Oahu	2035-07-21-08:00	1209.97	0	0	0	869.052	36.4414	391.377	0	0	-86.9052	0
Oahu	2035-07-21-10:00	1391.08	0	0	0	916.947	56.3502	330.005	0	0	87.7778	0
Oahu	2035-07-21-12:00	1467.77	0	0	0	914.196	61.6976	183.796	0	0	308.083	0
Oahu	2035-07-21-14:00	1384.79	0	0	0	906.135	61.6976	164.513	0	0	252.449	0
Oahu	2035-07-21-16:00	1135.59	0	0	0	906.88	61.6976	194.382	0	0	-27.3709	0
Oahu	2035-07-21-18:00	1032.14	0	0	0	895.704	0	226.01	0	0	-89.5704	0
Oahu	2035-07-21-20:00	955.766	0	0	0	883.905	0	160.251	0	0	-88.3905	0
Oahu	2035-07-21-22:00	804.079	0	0	0	788.859	0	94.1061	0	0	-78.8859	0
Oahu	2035-07-27-00:00	783.242	0	0	0	682.078	0	169.371	0	0	-68.2078	0
Oahu	2035-07-27-02:00	747.72	0	0	0	634.317	0	176.835	0	0	-63.4317	0
Oahu	2035-07-27-04:00	919.68	0	0	0	638.295	0	345.214	0	0	-63.8295	0
Oahu	2035-07-27-06:00	933.963	0	0	0	685.858	0	316.691	0	0	-68.5858	0
Oahu	2035-07-27-08:00	1116.98	0	0	0	801.897	0	395.27	0	0	-80.1897	0
Oahu	2035-07-27-10:00	1351.51	0	0	0	862.097	64.0381	366.188	0	0	59.1893	0
Oahu	2035-07-27-12:00	1393.96	0	0	0	871.929	64.0381	185.136	0	0	272.855	0
Oahu	2035-07-27-14:00	1350.17	0	0	0	877.831	74.9041	124.577	0	0	272.855	0
Oahu	2035-07-27-16:00	1140.07	0	0	0	892.958	74.9041	177.557	0	0	-5.34653	0
Oahu	2035-07-27-18:00	996.458	0	0	0	883.685	0	201.142	0	0	-88.3685	0
Oahu	2035-07-27-20:00	939.537	0	0	0	890.993	0	137.644	0	0	-89.0993	0
Oahu	2035-07-27-22:00	859.828	0	0	0	778.413	0	159.257	0	0	-77.8413	0
Oahu	2035-08-25-00:00	903.792	0	0	0	690.383	0	282.447	0	0	-69.0383	0
Oahu	2035-08-25-02:00	981.441	0	0	0	645.146	0	400.81	0	0	-64.5146	0
Oahu	2035-08-25-04:00	1016.79	0	0	0	653.3	0	428.822	0	0	-65.33	0
Oahu	2035-08-25-06:00	1018.08	0	0	0	733.762	0	357.694	0	0	-73.3762	0
Oahu	2035-08-25-08:00	1232.45	0	0	0	877.119	0	429.395	0	0	-74.0646	0
Oahu	2035-08-25-10:00	1390.61	0	0	0	925.632	69.4711	270.543	0	0	124.96	0
Oahu	2035-08-25-12:00	1348.91	0	0	0	917.518	69.4711	95.2389	0	0	266.681	0
Oahu	2035-08-25-14:00	1293.55	0	0	0	908.927	69.4711	71.0057	0	0	244.15	0
Oahu	2035-08-25-16:00	1065.67	0	0	0	916.712	69.4711	109.294	0	0	-29.8095	0
Oahu	2035-08-25-18:00	920.038	0	0	0	913.706	0	97.7027	0	0	-91.3706	0
Oahu	2035-08-25-20:00	866.564	0	0	0	887.375	0	67.9264	0	0	-88.7375	0
Oahu	2035-08-25-22:00	859.951	0	0	0	795.497	0	144.003	0	0	-79.5497	0
Oahu	2035-09-10-00:00	903.792	0	0	0	666.781	0	303.69	0	0	-66.6781	0
Oahu	2035-09-10-02:00	903.792	0	0	0	636.036	0	331.36	0	0	-63.6036	0
Oahu	2035-09-10-04:00	949.415	0	0	0	676.954	0	340.156	0	0	-67.6954	0
Oahu	2035-09-10-06:00	1016.79	0	0	0	829.926	0	269.859	0	0	-82.9926	0
Oahu	2035-09-10-08:00	1271.47	0	0	0	909.21	41.9095	383.449	0	0	-63.1024	0
Oahu	2035-09-10-10:00	1342.35	0	0	0	956.255	58.9937	300.129	0	0	26.9738	0
Oahu	2035-09-10-12:00	1428.4	0	0	0	963.951	58.9937	129.952	0	0	275.503	0
Oahu	2035-09-10-14:00	1359.3	0	0	0	963.979	58.9937	110.026	0	0	226.304	0
Oahu	2035-09-10-16:00	1240.38	0	0	0	954.542	58.9937	148.903	0	0	77.9442	0
Oahu	2035-09-10-18:00	1029.37	0	0	0	963.542	0	162.186	0	0	-96.3542	0
Oahu	2035-09-10-20:00	916.486	0	0	0	903.8	0	103.067	0	0	-90.38	0
Oahu	2035-09-10-22:00	855.38	0	0	0	759.192	0	172.108	0	0	-75.9192	0
Oahu	2035-10-03-00:00	862.151	0	0	0	668.473	26.5472	233.979	0	0	-66.8473	0
Oahu	2035-10-03-02:00	867.094	0	0	0	638.452	1.97554	290.512	0	0	-63.8452	0
Oahu	2035-10-03-04:00	952.626	0	0	0	681.914	0	338.903	0	0	-68.1914	0
Oahu	2035-10-03-06:00	1025.13	0	0	0	836.142	0	272.6	0	0	-83.6142	0
Oahu	2035-10-03-08:00	1321.56	0	0	0	921.819	47.7938	385.419	0	0	-33.4748	0
Oahu	2035-10-03-10:00	1452	0	0	0	960.731	47.7938	308.84	0	0	134.639	0
Oahu	2035-10-03-12:00	1287.88	0	0	0	970.542	52.3312	155.798	0	0	109.209	0
Oahu	2035-10-03-14:00	1372.21	0	0	0	964.797	64.9828	138.281	0	0	204.148	0
Oahu	2035-10-03-16:00	1304.85	0	0	0	940.753	64.9828	169.501	0	0	129.614	0
Oahu	2035-10-03-18:00	1048.7	0	0	0	951.138	0	192.68	0	0	-95.1138	0
Oahu	2035-10-03-20:00	926.259	0	0	0	887.718	0	127.313	0	0	-88.7718	0
Oahu	2035-10-03-22:00	852.074	0	0	0	777.512	11.2581	141.055	0	0	-77.7512	0
Oahu	2035-11-08-00:00	730.496	0	0	0	661.404	56.1425	79.0893	0	0	-66.1404	0
Oahu	2035-11-08-02:00	733.825	0	0	0	626.109	23.1389	147.188	0	0	-62.6109	0
Oahu	2035-11-08-04:00	907.062	0	0	0	634.679	0	335.852	0	0	-63.4679	0
Oahu	2035-11-08-06:00	931.015	0	0	0	711.076	0	291.047	0	0	-71.1076	0
Oahu	2035-11-08-08:00	1159.24	0	0	0	821.957	18.5933	400.884	0	0	-82.1957	0
Oahu	2035-11-08-10:00	1375.47	0	0	0	864.963	80.8778	335.959	0	0	93.6672	0
Oahu	2035-11-08-12:00	1470.71	0	0	0	872.98	80.8778	204.313	0	0	312.541	0
Oahu	2035-11-08-14:00	1383.5	0	0	0	855.308	80.8778	189.703	0	0	257.615	0
Oahu	2035-11-08-16:00	1015.53	0	0	0	857.382	16.6578	213.061	0	0	-71.5745	0
Oahu	2035-11-08-18:00	1052.12	0	0	0	891.839	0	249.465	0	0	-89.1839	0
Oahu	2035-11-08-20:00	931.077	0	0	0	831.748	0	182.504	0	0	-83.1748	0
Oahu	2035-11-08-22:00	797.907	0	0	0	743.676	2.78248	125.815	0	0	-74.3676	0
Oahu	2035-12-05-00:00	782.199	0	0	0	639.264	33.2182	173.643	0	0	-63.9264	0
Oahu	2035-12-05-02:00	791.562	0	0	0	608.922	22.3652	221.168	0	0	-60.8922	0
Oahu	2035-12-05-04:00	899.769	0	0	0	651.272	0	313.624	0	0	-65.1272	0
Oahu	2035-12-05-06:00	999.117	0	0	0	815.107	0	265.521	0	0	-81.5107	0
Oahu	2035-12-05-08:00	1253.94	0	0	0	874.945	47.2085	371.856	0	0	-40.0739	0
Oahu	2035-12-05-10:00	1359.47	0	0	0	907.805	63.1731	304.203	0	0	84.2853	0
Oahu	2035-12-05-12:00	1372.88	0	0	0	915.214	63.1731	183.924	0	0	210.564	0
Oahu	2035-12-05-14:00	1340.64	0	0	0	901.732	63.1731	174.895	0	0	200.843	0
Oahu	2035-12-05-16:00	1185.5	0	0	0	886.094	41.1565	194.956	0	0	63.2929	0
Oahu	2035-12-05-18:00	1039.21	0	0	0	899.979	0	229.23	0	0	-89.9979	0
Oahu	2035-12-05-20:00	922.66	0	0	0	835.474	0	170.734	0	0	-83.5474	0
Oahu	2035-12-05-22:00	816.322	0	0	0	739.105	0	151.128	0	0	-73.9105	0
Oahu	2035-12-08-00:00	808.247	0	0	0	619.006	83.7607	167.381	0	0	-61.9006	0
Oahu	2035-12-08-02:00	791.827	0	0	0	593.147	36.1331	221.862	0	0	-59.3147	0
Oahu	2035-12-08-04:00	860.172	0	0	0	643.446	0	281.071	0	0	-64.3446	0
Oahu	2035-12-08-06:00	967.957	0	0	0	804.142	0	244.229	0	0	-80.4142	0
Oahu	2035-12-08-08:00	1172.24	0	0	0	867.637	54.1319	337.235	0	0	-86.7637	0
Oahu	2035-12-08-10:00	1351.71	0	0	0	899.01	60.9415	285.184	0	0	106.576	0
Oahu	2035-12-08-12:00	1450.18	0	0	0	904.175	60.9415	203.094	0	0	281.971	0
Oahu	2035-12-08-14:00	1459.9	0	0	0	901.602	60.9415	199.064	0	0	298.296	0
Oahu	2035-12-08-16:00	1050.39	0	0	0	885.452	40.928	205.984	0	0	-81.9747	0
Oahu	2035-12-08-18:00	1095.61	0	0	0	936.973	0	252.334	0	0	-93.6973	0
Oahu	2035-12-08-20:00	981.282	0	0	0	860.234	0	207.071	0	0	-86.0234	0
Oahu	2035-12-08-22:00	802.058	0	0	0	724.094	0	150.373	0	0	-72.4094	0
Oahu	2035-12-15-00:00	734.817	0	0	0	654.441	63.8874	81.9323	0	0	-65.4441	0
Oahu	2035-12-15-02:00	745.52	0	0	0	610.868	16.6244	179.114	0	0	-61.0868	0
Oahu	2035-12-15-04:00	888.927	0	0	0	627.218	0	324.431	0	0	-62.7218	0
Oahu	2035-12-15-06:00	944.573	0	0	0	712.552	0	303.276	0	0	-71.2552	0
Oahu	2035-12-15-08:00	1143.65	0	0	0	827.103	41.4927	357.762	0	0	-82.7103	0
Oahu	2035-12-15-10:00	1309.1	0	0	0	860.931	76.4502	370.434	0	0	1.28889	0
Oahu	2035-12-15-12:00	1460.9	0	0	0	853.044	65.9887	236.613	0	0	305.253	0
Oahu	2035-12-15-14:00	1346.94	0	0	0	832.278	65.9887	166.553	0	0	282.119	0
Oahu	2035-12-15-16:00	1071.79	0	0	0	841.936	27.9642	201.28	0	0	0.610288	0
Oahu	2035-12-15-18:00	1046.31	0	0	0	884.845	0	249.947	0	0	-88.4845	0
Oahu	2035-12-15-20:00	950.667	0	0	0	831.58	0	202.245	0	0	-83.158	0
Oahu	2035-12-15-22:00	750.983	0	0	0	744.098	0	81.2947	0	0	-74.4098	0
Oahu	2035-12-18-00:00	918.198	0	0	0	623.5	0	357.048	0	0	-62.35	0
Oahu	2035-12-18-02:00	900.568	0	0	0	588.686	0	370.75	0	0	-58.8686	0
Oahu	2035-12-18-04:00	865.201	0	0	0	636.286	16.3057	276.237	0	0	-63.6286	0
Oahu	2035-12-18-06:00	934.589	0	0	0	799.625	0	214.927	0	0	-79.9625	0
Oahu	2035-12-18-08:00	1075.42	0	0	0	849.024	0	311.294	0	0	-84.9024	0
Oahu	2035-12-18-10:00	1167.59	0	0	0	873.998	77.2923	250.051	0	0	-33.7534	0
Oahu	2035-12-18-12:00	1289.13	0	0	0	885.308	66.8641	127.696	0	0	209.262	0
Oahu	2035-12-18-14:00	1421.85	0	0	0	878.455	66.8641	136.344	0	0	340.186	0
Oahu	2035-12-18-16:00	1202.34	0	0	0	874.515	66.8641	172.825	0	0	88.1359	0
Oahu	2035-12-18-18:00	1037.45	0	0	0	938.385	0	192.908	0	0	-93.8385	0
Oahu	2035-12-18-20:00	928.331	0	0	0	863.387	0	151.282	0	0	-86.3387	0
Oahu	2035-12-18-22:00	858.984	0	0	0	739.406	0	193.518	0	0	-73.9406	0
Oahu	2035-12-19-00:00	842.987	0	0	0	625.829	0	279.741	0	0	-62.5829	0
Oahu	2035-12-19-02:00	877.196	0	0	0	593.042	0	343.459	0	0	-59.3042	0
Oahu	2035-12-19-04:00	864.25	0	0	0	641.152	2.83345	284.38	0	0	-64.1152	0
Oahu	2035-12-19-06:00	934.44	0	0	0	801.705	0	212.905	0	0	-80.1705	0
Oahu	2035-12-19-08:00	1154.32	0	0	0	859.212	37.0863	286.975	0	0	-28.9506	0
Oahu	2035-12-19-10:00	1201.86	0	0	0	892.141	68.689	233.601	0	0	7.42436	0
Oahu	2035-12-19-12:00	1314.5	0	0	0	891.1	68.689	164.154	0	0	190.559	0
Oahu	2035-12-19-14:00	1368.65	0	0	0	890.697	50.81	166.156	0	0	260.986	0
Oahu	2035-12-19-16:00	1200.12	0	0	0	888.503	52.6102	167.322	0	0	91.6834	0
Oahu	2035-12-19-18:00	1052.2	0	0	0	940.895	0	205.394	0	0	-94.0895	0
Oahu	2035-12-19-20:00	992.936	0	0	0	870.669	0	209.333	0	0	-87.0669	0
Oahu	2035-12-19-22:00	870.819	0	0	0	743.729	0	201.463	0	0	-74.3729	0
Oahu	2040-01-09-00:00	798.304	0	0	0	651.722	135.719	76.0351	0	0	-65.1722	0
Oahu	2040-01-09-02:00	809.427	0	0	0	621.164	4.92897	245.45	0	0	-62.1164	0
Oahu	2040-01-09-04:00	1001.64	0	0	150	661.325	0	556.453	0	0	-66.1325	0
Oahu	2040-01-09-06:00	1011.46	0	0	150	796.883	0	444.26	0	0	-79.6883	0
Oahu	2040-01-09-08:00	1527.94	0	0	0	877.662	0	626.196	0	0	-87.7662	111.846
Oahu	2040-01-09-10:00	1894.27	0	0	0	930.138	82.5845	504.402	0	0	227.15	150
Oahu	2040-01-09-12:00	1565.67	0	0	0	942.698	18.806	227.015	0	0	227.15	150
Oahu	2040-01-09-14:00	1734.1	0	0	0	950.167	176.494	188.733	0	0	268.705	150
Oahu	2040-01-09-16:00	1118.12	0	0	0	944.463	0	249.655	0	0	-94.4463	18.4486
Oahu	2040-01-09-18:00	1016.8	0	0	150	994.949	0	271.347	0	0	-99.4949	0
Oahu	2040-01-09-20:00	845.142	0	0	116.827	908.003	0	144.767	0	0	-90.8003	0
Oahu	2040-01-09-22:00	828.659	0	0	0	773.876	50.7016	81.4698	0	0	-77.3876	0
Oahu	2040-04-21-00:00	596.148	0	0	0	659.662	0	2.45217	0	0	-65.9662	0
Oahu	2040-04-21-02:00	603.993	0	0	13.4394	628.504	0	51.7795	0	0	-62.8504	0
Oahu	2040-04-21-04:00	749.035	0	0	150	677.408	0	289.367	0	0	-67.7408	0
Oahu	2040-04-21-06:00	1031.24	0	0	107.25	833.501	0	388.339	0	0	-83.3501	0
Oahu	2040-04-21-08:00	1651.48	0	0	0	912.33	358.753	325.24	0	0	-91.233	146.392
Oahu	2040-04-21-10:00	1883.96	0	0	0	950.897	358.753	519.405	0	0	-95.0897	150
Oahu	2040-04-21-12:00	2135.97	0	0	0	959.681	358.753	445.165	0	0	222.369	150
Oahu	2040-04-21-14:00	2247.72	0	0	0	961.596	358.753	274.904	0	0	502.462	150
Oahu	2040-04-21-16:00	1776.39	0	0	0	948.818	358.753	313.544	0	0	5.27963	150
Oahu	2040-04-21-18:00	1164.57	0	0	124.032	955.238	0	428.891	0	0	-95.5238	0
Oahu	2040-04-21-20:00	1105.64	0	0	150	915.233	0	431.933	0	0	-91.5233	0
Oahu	2040-04-21-22:00	686.265	0	0	150	768.335	0	144.763	0	0	-76.8335	0
Oahu	2040-05-01-00:00	602.313	0	0	0	669.237	0	0	0	0	-66.9237	0
Oahu	2040-05-01-02:00	628.78	0	0	0	640.144	0	52.6508	0	0	-64.0144	0
Oahu	2040-05-01-04:00	760.271	0	0	150	685.287	0	293.513	0	0	-68.5287	0
Oahu	2040-05-01-06:00	1030.79	0	0	123.826	847.049	0	392.275	0	0	-84.7049	0
Oahu	2040-05-01-08:00	1663.1	0	0	0	918.702	358.753	327.512	0	0	-91.8702	150
Oahu	2040-05-01-10:00	2118.26	0	0	0	953.078	358.753	524.714	0	0	131.712	150
Oahu	2040-05-01-12:00	2107.62	0	0	0	960.69	358.753	445.644	0	0	192.531	150
Oahu	2040-05-01-14:00	2072.72	0	0	0	964.2	358.753	271.237	0	0	328.528	150
Oahu	2040-05-01-16:00	1760.35	0	0	0	951.517	358.753	312.053	0	0	-11.9728	150
Oahu	2040-05-01-18:00	1159.16	0	0	123.674	950.999	0	426.93	0	0	-95.0999	0
Oahu	2040-05-01-20:00	1103.43	0	0	150	915.67	0	429.332	0	0	-91.567	0
Oahu	2040-05-01-22:00	692.722	0	0	150	780.888	0	139.923	0	0	-78.0888	0
Oahu	2040-05-17-00:00	597.855	0	0	6.94325	666.473	0	4.97269	0	0	-66.6473	0
Oahu	2040-05-17-02:00	560.029	0	0	90.5567	633.496	0	80.4395	0	0	-63.3496	0
Oahu	2040-05-17-04:00	786.573	0	0	150	666.781	0	336.471	0	0	-66.6781	0
Oahu	2040-05-17-06:00	1152.6	0	0	0	830.968	0	404.726	0	0	-83.0968	0
Oahu	2040-05-17-08:00	2022.94	0	0	0	914.687	358.753	373.117	0	0	226.388	150
Oahu	2040-05-17-10:00	2039.72	0	0	0	953.242	358.753	528.773	0	0	48.9534	150
Oahu	2040-05-17-12:00	2068.39	0	0	0	963.217	358.753	415.916	0	0	180.505	150
Oahu	2040-05-17-14:00	1908.51	0	0	0	963.391	358.753	255.864	0	0	180.505	150
Oahu	2040-05-17-16:00	1670.4	0	0	0	953.275	358.753	301.937	0	0	-93.5604	150
Oahu	2040-05-17-18:00	1095.33	0	0	150	935.604	0	403.282	0	0	-93.5604	0
Oahu	2040-05-17-20:00	1060.75	0	0	150	915.874	0	386.46	0	0	-91.5874	0
Oahu	2040-05-17-22:00	674.664	0	0	150	778.71	0	123.825	0	0	-77.871	0
Oahu	2040-07-09-00:00	615.503	0	0	20.9196	689.816	0	15.5882	0	0	-68.9816	0
Oahu	2040-07-09-02:00	597.679	0	0	136.365	654.754	0	144.765	0	0	-65.4754	0
Oahu	2040-07-09-04:00	914.493	0	0	150	697.358	0	436.871	0	0	-69.7358	0
Oahu	2040-07-09-06:00	1114.34	0	0	73.4179	836.653	0	434.766	0	0	-83.6653	0
Oahu	2040-07-09-08:00	1953.49	0	0	0	939.854	358.753	478.975	0	0	25.9048	150
Oahu	2040-07-09-10:00	2205.26	0	0	0	986.044	358.753	539.948	0	0	170.513	150
Oahu	2040-07-09-12:00	1904.61	0	0	0	997.24	358.753	347.586	0	0	51.0273	150
Oahu	2040-07-09-14:00	2017.31	0	0	0	996.71	358.753	219.184	0	0	292.663	150
Oahu	2040-07-09-16:00	1792.26	0	0	0	985.91	358.753	278.118	0	0	19.4835	150
Oahu	2040-07-09-18:00	1193.82	0	0	16.798	958.323	0	348.123	0	0	-95.8323	0
Oahu	2040-07-09-20:00	988.194	0	0	150	946.008	0	286.787	0	0	-94.6008	0
Oahu	2040-07-09-22:00	666.779	0	0	150	813.008	0	85.0722	0	0	-81.3008	0
Oahu	2040-07-21-00:00	595.56	0	0	93.6056	730.79	13.5016	17.953	0	0	-73.079	0
Oahu	2040-07-21-02:00	628.348	0	0	150	688.455	0	158.739	0	0	-68.8455	0
Oahu	2040-07-21-04:00	932.403	0	0	150	693.094	0	458.618	0	0	-69.3094	0
Oahu	2040-07-21-06:00	1136.92	0	0	0	773.012	0	441.212	0	0	-77.3012	0
Oahu	2040-07-21-08:00	1818.2	0	0	0	897.217	358.753	501.952	0	0	-89.7217	150
Oahu	2040-07-21-10:00	1906.35	0	0	0	945.056	358.753	542.259	0	0	-89.7217	150
Oahu	2040-07-21-12:00	2197.16	0	0	0	942.308	358.753	332.711	0	0	413.39	150
Oahu	2040-07-21-14:00	2067.69	0	0	0	934.256	358.753	211.287	0	0	413.39	150
Oahu	2040-07-21-16:00	1623.22	0	0	0	935	358.753	272.97	0	0	-93.5	150
Oahu	2040-07-21-18:00	1163.73	0	0	3.89445	923.838	0	336.168	0	0	-92.3838	0
