timestamp	Oahu_AES	Oahu_Airport_DSG	Oahu_Battery_Bulk	Oahu_Battery_Conting	Oahu_Battery_Reg	Oahu_CC_152	Oahu_CIP_CT	Oahu_CentralTrackingPV_PV_01	Oahu_CentralTrackingPV_PV_02	Oahu_CentralTrackingPV_PV_03	Oahu_CentralTrackingPV_PV_04	Oahu_CentralTrackingPV_PV_05	Oahu_CentralTrackingPV_PV_06	Oahu_CentralTrackingPV_PV_07	Oahu_CentralTrackingPV_PV_08	Oahu_CentralTrackingPV_PV_09	Oahu_CentralTrackingPV_PV_10	Oahu_CentralTrackingPV_PV_11	Oahu_CentralTrackingPV_PV_12	Oahu_CentralTrackingPV_PV_13	Oahu_CentralTrackingPV_PV_14	Oahu_CentralTrackingPV_PV_15	Oahu_CentralTrackingPV_PV_16	Oahu_CentralTrackingPV_PV_17	Oahu_CentralTrackingPV_PV_18	Oahu_FlatDistPV_Oahu_FlatDistPV_0	Oahu_FlatDistPV_Oahu_FlatDistPV_1	Oahu_FlatDistPV_Oahu_FlatDistPV_2	Oahu_FlatDistPV_Oahu_FlatDistPV_3	Oahu_H-Power	Oahu_Honolulu_8	Oahu_Honolulu_9	Oahu_IC_Barge	Oahu_IC_MCBH	Oahu_IC_Schofield	Oahu_Kahe_1	Oahu_Kahe_2	Oahu_Kahe_3	Oahu_Kahe_4	Oahu_Kahe_5	Oahu_Kahe_6	Oahu_Kalaeloa_CC1	Oahu_Kalaeloa_CC2	Oahu_Kalaeloa_CC3	Oahu_Nuclear	Oahu_OffshoreWind_OffWind	Oahu_OnshoreWind_OnWind_101	Oahu_OnshoreWind_OnWind_102	Oahu_OnshoreWind_OnWind_103	Oahu_OnshoreWind_OnWind_104	Oahu_OnshoreWind_OnWind_105	Oahu_OnshoreWind_OnWind_106	Oahu_OnshoreWind_OnWind_107	Oahu_OnshoreWind_OnWind_201	Oahu_OnshoreWind_OnWind_202	Oahu_OnshoreWind_OnWind_203	Oahu_OnshoreWind_OnWind_204	Oahu_OnshoreWind_OnWind_205	Oahu_OnshoreWind_OnWind_206	Oahu_OnshoreWind_OnWind_207	Oahu_OnshoreWind_OnWind_208	Oahu_OnshoreWind_OnWind_209	Oahu_OnshoreWind_OnWind_301	Oahu_OnshoreWind_OnWind_302	Oahu_OnshoreWind_OnWind_303	Oahu_OnshoreWind_OnWind_304	Oahu_OnshoreWind_OnWind_305	Oahu_OnshoreWind_OnWind_306	Oahu_OnshoreWind_OnWind_307	Oahu_OnshoreWind_OnWind_308	Oahu_OnshoreWind_OnWind_309	Oahu_OnshoreWind_OnWind_401	Oahu_OnshoreWind_OnWind_402	Oahu_OnshoreWind_OnWind_403	Oahu_OnshoreWind_OnWind_404	Oahu_OnshoreWind_OnWind_405	Oahu_OnshoreWind_OnWind_406	Oahu_OnshoreWind_OnWind_407	Oahu_OnshoreWind_OnWind_408	Oahu_OnshoreWind_OnWind_409	Oahu_OnshoreWind_OnWind_410	Oahu_OnshoreWind_OnWind_501	Oahu_OnshoreWind_OnWind_502	Oahu_OnshoreWind_OnWind_503	Oahu_OnshoreWind_OnWind_504	Oahu_OnshoreWind_OnWind_505	Oahu_OnshoreWind_OnWind_506	Oahu_OnshoreWind_OnWind_507	Oahu_OnshoreWind_OnWind_508	Oahu_OnshoreWind_OnWind_509	Oahu_OnshoreWind_OnWind_Kahuku	Oahu_OnshoreWind_OnWind_Kawailoa	Oahu_SlopedDistPV_Oahu_SlopedDistPV_0	Oahu_SlopedDistPV_Oahu_SlopedDistPV_1	Oahu_SlopedDistPV_Oahu_SlopedDistPV_10	Oahu_SlopedDistPV_Oahu_SlopedDistPV_11	Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	Oahu_Waiau_10	Oahu_Waiau_6	Oahu_Waiau_7	Oahu_Waiau_8	Oahu_Waiau_9
2040-07-27-16:00	0	0	197.829	0	0	0	0	0	0	66.5125	231.185	32.3428	0	55.7243	0	0	0	322.497	96.9467	312.719	0	0	0	0	0	28.2949	0	16.4462	22.4217	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.0242	0	75.2478	7.98458	16.1135	0	0	0	0	10.5902	0.491027	0	10.3624	7.03408	0	9.5153	0	34.201	0	0	10.0954	0	7.53117	15.6299	0	0	0	0	0	0	0	0
2040-07-27-18:00	0	0	0	0	0	150.586	0	43.2016	0	16.7382	58.0064	8.08229	0	7.84335	0	0	0	71.754	22.7743	73.6718	0	0	0	0	0	3.85388	0	2.10572	2.36908	42.8	0	0	0	0	0	0	0	0	0	74.6	54	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.208	0	79.4215	10.1603	22.6589	0	0	0	0	19.1811	0.692395	0	1.41674	1.04188	0	1.58675	0	7.45478	0	0	2.75583	0	1.09248	1.66318	0	0	0	0	0	0	0	5.9
2040-07-27-20:00	0	0	191.787	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	94.2	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.08	0	65.5286	9.63514	22.624	0	0	0	0	21.1202	0.760544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9	0	0	0	6.87791
2040-07-27-22:00	0	0	8.48442	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	94.2	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.031	0	64.7275	8.96242	22.3321	0	0	0	0	22.3496	0.676491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-08-25-00:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	109.447	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.2757	0	14.4439	1.46776	4.96948	0	0	0	0	3.93297	0.180522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-08-25-02:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	113.75	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5742	0	39.4787	2.58016	12.4871	0	0	0	0	2.12128	0.0886091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-08-25-04:00	0	0	179.835	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	10.9333	0	0	0	0	134.3	134.4	90	90	1.58645	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6085	0	24.688	3.47478	10.2721	0	0	0	0	3.4932	0.00290761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4
2040-08-25-06:00	0	0	0	0	0	150.586	0	49.0056	0	13.3648	45.1375	6.23444	0	11.5522	0	0	0	64.1383	45.8059	64.6266	0	0	0	0	0	0.640046	0	0.359327	2.56262	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	113.75	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.036	0	20.3242	0.00994152	8.75368	0	0	0	0	7.77474	0.00798719	0	2.34776	3.17699	0	5.02326	0	0.590987	0	0	0.173508	0	0.170484	0.506069	0	0	0	0	0	0	0	17.7
2040-08-25-08:00	0	0	0	0	0	0	0	239.824	0	65.2826	216.423	29.9881	0	53.434	0	0	0	304.53	217.306	303.715	0	0	0	0	0	21.3516	0	10.8573	30.7233	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5454	0	19.0121	0.0656276	0.89644	0	0	0	0	4.67814	0.00185418	0	21.8717	16.5788	0	27.3038	0	9.18818	0	0	2.31016	0	5.79452	12.1467	0	0	0	0	0	0	0	0
2040-08-25-10:00	0	0	0	0	0	0	0	177.431	0	42.7545	240.616	33.4444	0	36.7163	0	0	0	242.908	218.321	330.943	0	0	0	0	0	51.3206	0	26.2955	59.6761	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8251	0	6.14947	0.353952	0.575127	0	0	0	0	5.15484	0.128023	0	36.9924	27.8851	0	41.5948	0	34.2134	0	0	10.9275	0	13.0964	29.1973	0	0	0	0	0	0	0	0
2040-08-25-12:00	0	0	0	0	0	0	0	145.365	0	33.5264	226.279	20.5841	0	50.2842	0	0	0	128.899	228.978	328.912	0	0	0	0	0	59.7129	0	23.6166	53.0476	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.2188	0	11.1081	1.37648	2.47663	0	0	0	0	5.16225	0.21308	0	33.9794	22.6868	0	33.9277	0	39.8314	0	0	15.9054	0	15.3329	25.1656	0	0	0	0	0	0	0	0
2040-08-25-14:00	0	0	0	0	0	0	0	48.4125	0	31.1575	208.68	30.3326	0	27.8821	0	0	0	189.512	179.855	256.21	0	0	0	0	0	56.4272	0	28.6928	51.9581	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.9772	0	16.0075	2.26866	3.56914	0	0	0	0	5.8047	0.32772	0	28.7664	19.8164	0	27.1344	0	49.6564	0	0	16.7713	0	15.1868	29.3468	0	0	0	0	0	0	0	5.9
2040-08-25-16:00	0	0	0	0	0	0	0	126.236	0	46.1188	212.614	29.6039	0	18.7706	0	0	0	172.508	145.86	221.171	0	0	0	0	0	29.6928	0	14.4376	20.2518	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9925	0	17.6041	1.92199	1.19211	0	0	0	0	5.35392	0.0538772	0	9.94501	5.81274	0	7.75377	0	32.8603	0	0	9.84132	0	7.85029	13.0386	0	0	0	0	0	0	0	0
2040-08-25-18:00	0	0	0	0	0	150.586	0	14.7923	0	19.0377	62.9106	3.39706	0	3.11719	0	0	0	43.6655	15.0374	33.7533	0	0	0	0	0	2.98188	0	1.66017	1.17708	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	126.536	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.2339	0	44.8656	6.73758	1.10103	0	0	0	0	2.47413	0.356388	0	0.689044	0.546641	0	0.77106	0	7.23508	0	0	3.11642	0	0.903865	1.26351	0	0	0	27.9	0	0	0	0
2040-08-25-20:00	0	0	70.2609	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.8122	0	34.5209	5.97836	7.88894	0	0	0	0	6.64809	0.209793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9	0	0	0	0
2040-08-25-22:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	113.75	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.6914	0	30.467	6.84362	13.2516	0	0	0	0	4.44519	0.445266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-09-10-00:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	94.5	59.5382	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.4234	0	51.7542	2.9327	17.4765	0	0	0	0	3.10977	0.256675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-09-10-02:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	120.897	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7519	0	50.8608	5.1835	12.6819	0	0	0	0	4.89084	0.165508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-09-10-04:00	0	8	153.64	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0996	0	14.6237	1.45061	0.000448099	0	0	0	0	5.49282	0.0611254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	44.7248
2040-09-10-06:00	0	0	0	0	0	150.586	45	28.6564	0	7.88775	26.4568	3.62137	0	6.92982	0	0	0	37.9625	27.2436	24.5269	0	0	0	0	0	0.453413	0	0.270877	0.611055	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.4995	0	27.7192	4.38982	15.0975	0	0	0	0	5.43519	0.0743386	0	0.328391	0.276681	0	0.655987	0	0.430593	0	0	0.115017	0	0.106546	0.322786	0	0	0	49.9	0	0	0	39.7668
2040-09-10-08:00	0	0	0	0	0	71.162	0	128.068	0	67.7352	224.258	31.0993	0	50.8591	0	0	0	244.292	156.761	315.259	0	0	0	0	0	20.5866	0	11.6871	31.8259	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.7328	0	35.1186	2.02406	11.1976	0	0	0	0	5.31954	0.109428	0	19.9542	17.6496	0	25.1094	0	9.31894	0	0	2.63302	0	5.65117	12.6469	0	0	0	5.9	0	0	0	0
2040-09-10-10:00	0	0	211.259	0	0	0	0	243.356	0	73.8808	203.493	33.62	0	57.653	0	0	0	322.993	173.58	254.463	0	0	0	0	0	29.4175	0	25.7584	48.5397	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9779	0	3.6607	1.6478	1.33883	0	0	0	0	3.99981	0.115482	0	24.4068	20.0771	0	34.9532	0	28.798	0	0	7.04266	0	9.09024	26.6122	0	0	0	0	0	0	0	0
2040-09-10-12:00	0	0	240.493	0	0	0	0	205.548	0	59.4644	200.903	26.8372	0	49.1217	0	0	0	295.083	198.193	271.461	0	0	0	0	0	52.1802	0	29.8802	57.7096	42.8	0	0	0	0	2.73331	0	0	0	0	0	0	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.851	0	21.244	1.809	3.98293	0	0	0	0	3.81141	0.21502	0	31.6527	21.0183	0	37.3717	0	46.3819	0	0	12.0214	0	12.4337	32.9252	0	0	0	0	0	0	0	5.9
2040-09-10-14:00	0	0	243.5	0	0	0	0	184.216	0	60.5586	192.899	29.647	0	51.8634	0	0	0	300.436	202.647	282.379	0	0	0	0	0	45.6575	0	25.6179	42.1626	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.14	0	11.0227	2.27514	2.23644	0	0	0	0	3.59625	0.229488	0	23.9234	12.5603	0	24.7684	0	46.3917	0	0	11.5282	0	9.62195	28.2493	0	0	0	0	0	0	0	5.9
2040-09-10-16:00	0	0	263.501	0	0	0	0	219.884	0	53.0565	215.836	30.6586	0	46.4494	0	0	0	312.393	203.527	262.908	0	0	0	0	0	19.8503	0	14.018	15.9402	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.92	0	9.14312	5.13172	0.0631121	0	0	0	0	3.01176	0.258153	0	7.46478	4.42796	0	4.76009	0	35.3207	0	0	3.29204	0	3.0557	14.7639	0	0	0	0	0	0	0	5.9
2040-09-10-18:00	0	8	4.55905	0	0	150.586	0	23.0498	0	5.90612	18.2618	2.31133	0	4.52254	0	0	0	26.6241	18.3398	24.3579	0	0	0	0	0	0.764572	0	0.447718	0.360312	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4301	0	16.7318	8.6744	0	0	0	0	0	4.90905	0.475016	0	0.207411	0.170838	0	0.217471	0	1.97826	0	0	0.865634	0	0.254131	0.340404	0	0	0	49.9	0	0	0	52.9
2040-09-10-20:00	0	0	91.8973	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.3181	0	8.76253	11.9143	0.432225	0	0	0	0	6.16767	0.612041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-09-10-22:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	113.75	90	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5007	0	22.1451	7.98784	5.39198	0	0	0	0	4.85931	0.166682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-10-03-00:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	99.8391	74.1	0	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.232	0	57.9189	12.9304	28.0464	0	0	0	0	14.7717	0.443095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-10-03-02:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	77.3634	0	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.401	0	67.2246	11.4826	30.3131	0	0	0	0	11.8588	0.578777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-10-03-04:00	0	0	76.3474	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.801	0	66.3191	6.46342	20.9748	0	0	0	0	13.8162	0.26383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	0
2040-10-03-06:00	0	0	86.8377	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	8.19994	0	0	0	0	134.3	134.4	90	90	28	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.9811	0	66.3068	5.78264	22.3323	0	0	0	0	12.8279	0.292179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2040-10-03-08:00	0	0	0	0	0	0	0	237.858	0	48.7311	214.561	29.8085	0	29.9652	0	0	0	173.41	214.882	180.113	0	0	0	0	0	25.8363	0	12.866	39.5971	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.0809	0	50.1264	2.6208	11.224	0	0	0	0	11.1669	0.112047	0	25.6907	21.0621	0	29.8852	0	9.0576	0	0	1.83275	0	7.03072	15.7274	0	0	0	5.9	0	0	0	5.9
2040-10-03-10:00	0	0	0	0	0	0	0	128.143	0	34.55	237.162	21.0032	0	34.0767	0	0	0	248.332	186.553	320.596	0	0	0	0	0	47.2903	0	25.9987	56.6363	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.4459	0	26.0794	2.37092	4.36866	0	0	0	0	9.4065	0.200632	0	33.8254	23.2401	0	37.3441	0	33.5616	0	0	9.26433	0	12.2807	28.343	0	0	0	0	0	0	0	0
2040-10-03-12:00	0	0	0	0	0	0	0	145.018	0	45.5136	162.883	18.6192	0	27.6653	0	0	0	162.519	133.901	199.674	0	0	0	0	0	47.291	0	30.7039	56.0628	42.8	0	0	0	0	0	0	0	0	0	0	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.0465	0	19.1217	2.32904	1.87493	0	0	0	0	8.3619	0.188299	0	30.9365	21.39	0	32.6981	0	43.8793	0	0	11.1063	0	12.2609	32.8406	0	0	0	0	0	0	0	0
2040-10-03-14:00	0	0	0	0	0	0	0	165.404	0	53.0279	132.46	31.4505	0	22.0669	0	0	0	331.528	237.905	332.598	0	0	0	0	0	35.9907	0	23.5882	39.4512	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.1587	0	37.1293	3.32788	3.06163	0	0	0	0	8.93259	0.260804	0	20.4274	13.5345	0	20.0168	0	38.9073	0	0	8.5434	0	9.18687	25.0006	0	0	0	0	0	0	0	0
2040-10-03-16:00	0	0	0	0	0	0	0	224.296	0	61.0428	200.876	27.8694	0	31.2917	0	0	0	279.951	201.09	265.597	0	0	0	0	0	22.2732	0	11.859	16.5805	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	0	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.236	0	53.1115	9.93836	6.86758	0	0	0	0	14.3066	0.513238	0	7.21051	3.4667	0	4.91602	0	22.8519	0	0	7.01784	0	6.28606	12.2959	0	0	0	0	0	0	0	0
2040-10-03-18:00	0	0	113.653	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	2.73331	0	0	0	0	134.3	134.4	0	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.674	0	80.1469	13.9042	17.2927	0	0	0	0	22.1962	0.541336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	0
2040-10-03-20:00	0	0	25.9481	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	0	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.713	0	84.14	6.80642	31.093	0	0	0	0	17.9049	0.448552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040-10-03-22:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	74.1	0	90	0	16.3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.496	0	54.6074	6.1859	28.4002	0	0	0	0	19.0292	0.195501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
